client_id,client_name,client_type,sector,sector_risk,country,pep_flag,sanctions_flag,fatf_country_flag,ofac_country_flag,sectoral_sanctions_flag,ownership_opacity_score,total_transactions,total_amount,avg_amount,ofac_matches,fatf_txn_flags,structuring_flags,rapid_movement_flags,trade_mispricing_flags,unique_counterparty_countries,client_country,composite_risk_score,risk_tier,kyc_risk_flag,sector_risk_enc,risk_score,risk_level,recommended_action
132,Holmes Ltd,Individual,Consulting,Low,CN,0,0,0,0,0,0.0,23,26533.57,1153.6334782608697,0,0,0,1,0,13,CN,0.0,Low,0,0,0.0034318522,Low Risk,No action required
133,Landry PLC,Financial Institution,Energy/Oil,High,SG,0,0,0,0,1,0.0,27,127195.23,4710.934444444444,0,0,0,1,0,12,SG,1.5,Low,0,2,0.001604656,Low Risk,No action required
134,Boyd LLC,Financial Institution,Crypto Exchange,High,SY,0,0,0,1,0,0.0,28,157644.62,5630.165,0,0,1,1,0,12,SY,3.5,Medium,0,2,0.006110638,Low Risk,No action required
135,Wallace LLC,NGO,Energy/Oil,High,FR,0,0,0,0,1,0.0,23,139264.87,6054.994347826087,0,0,1,3,0,11,FR,3.0,Medium,0,2,0.0035428957,Low Risk,No action required
136,Myers PLC,NGO,Casino/Gambling,High,SG,0,0,0,0,0,0.0,22,147669.65,6712.256818181818,1,1,0,1,0,11,SG,2.0,Low,1,2,0.99803704,Critical,Compliance team intervention
137,Walsh-Weber,Individual,Import/Export,Medium,CA,0,0,0,0,0,0.0,18,25727.92,1429.328888888889,1,0,0,2,0,10,CA,2.0,Low,1,1,0.99654704,Critical,Compliance team intervention
138,Jimenez Ltd,Individual,NGO/Charity,High,SD,0,0,0,1,0,0.0,24,212005.37,8833.557083333333,1,0,0,1,0,12,SD,4.0,Medium,1,2,0.99859625,Critical,Compliance team intervention
139,Ramos LLC,Individual,Tech,Low,JP,0,0,0,0,0,0.0,20,36748.98,1837.449,0,0,0,0,0,11,JP,0.0,Low,0,0,0.0017699829,Low Risk,No action required
140,"Campbell, Miller and Sweeney",Financial Institution,Consulting,Low,IR,0,0,1,1,0,0.0,33,64451.12,1953.0642424242424,0,0,0,0,0,12,IR,4.0,Medium,1,0,0.9915964,Critical,Compliance team intervention
141,"Washington, Dean and Moon",Financial Institution,Import/Export,Medium,US,0,0,0,0,0,0.0,27,39394.78,1459.065925925926,0,0,0,0,0,12,US,0.0,Low,0,1,0.0021697145,Low Risk,No action required
142,Phillips-Williams,Financial Institution,Real Estate,Medium,AF,0,0,0,0,0,0.0,28,53540.18,1912.1492857142855,0,0,0,0,0,11,AF,0.0,Low,0,1,0.0018918837,Low Risk,No action required
143,Campbell Group,Corporate,Real Estate,Medium,DE,0,0,0,0,0,0.0,26,57812.07,2223.541153846154,0,0,0,2,0,11,DE,0.0,Low,0,1,0.0031058963,Low Risk,No action required
144,Reed Inc,Financial Institution,Tech,Low,IN,0,0,0,0,0,0.0,19,42497.89,2236.731052631579,1,0,0,1,0,13,IN,2.0,Low,1,0,0.9984641,Critical,Compliance team intervention
145,"Lawson, Simpson and Lawson",Corporate,Import/Export,Medium,AF,0,0,0,0,0,0.5,23,47547.5,2067.282608695652,2,1,0,0,0,11,AF,9.0,High,1,1,0.9984824,Critical,Compliance team intervention
146,Adams Ltd,NGO,Tech,Low,NL,0,0,0,0,0,0.5,24,42741.17,1780.8820833333332,0,0,0,2,0,12,NL,5.0,Medium,1,0,0.9938257,Critical,Compliance team intervention
147,Young and Sons,Corporate,Energy/Oil,High,RU,0,0,0,1,1,0.5,31,239370.01,7721.613225806452,1,1,0,0,0,14,RU,10.5,Critical,1,2,0.9987733,Critical,Compliance team intervention
148,Orozco-Moore,NGO,Real Estate,Medium,AF,0,0,0,0,0,0.0,24,39237.99,1634.91625,1,1,1,2,0,12,AF,3.5,Medium,1,1,0.99748945,Critical,Compliance team intervention
149,Hughes Group,Individual,Retail,Low,SD,0,0,0,1,0,0.0,30,67320.77,2244.025666666667,0,0,0,1,0,11,SD,2.0,Low,0,0,0.004969516,Low Risk,No action required
150,Hinton-Murillo,Financial Institution,Retail,Low,IR,0,0,1,1,0,0.0,28,50445.75,1801.633928571429,0,0,0,1,0,12,IR,4.0,Medium,1,0,0.9904407,Critical,Compliance team intervention
151,"Dean, Baker and Allen",Corporate,Casino/Gambling,High,AE,0,0,0,0,0,0.5,24,232266.97000000003,9677.790416666669,0,0,1,1,0,11,AE,6.5,High,1,2,0.99600667,Critical,Compliance team intervention
152,Hansen Group,Financial Institution,Energy/Oil,High,CH,0,0,0,0,1,0.0,25,269361.66,10774.4664,0,0,1,3,0,9,CH,3.0,Medium,0,2,0.003881317,Low Risk,No action required
153,Henderson LLC,Corporate,Tech,Low,AU,0,0,0,0,0,1.0,33,61712.55,1870.0772727272729,1,0,0,1,0,13,AU,12.0,Critical,1,0,0.9988727,Critical,Compliance team intervention
154,"Mendoza, Pope and Johnson",Corporate,Financial Services,Medium,CH,1,0,0,0,1,0.5,19,216614.61,11400.76894736842,0,0,0,2,0,11,CH,9.5,High,1,1,0.99933964,Critical,Compliance team intervention
155,Mercado Group,NGO,Crypto Exchange,High,FR,0,0,0,0,0,0.0,22,194345.3,8833.877272727272,0,0,0,2,0,12,FR,0.0,Low,0,2,0.004574496,Low Risk,No action required
156,Briggs-Davis,Financial Institution,Tech,Low,US,0,0,0,0,0,0.0,35,67275.91,1922.1688571428567,0,0,0,2,0,11,US,0.0,Low,0,0,0.0017119967,Low Risk,No action required
157,"Cook, Lewis and Summers",Financial Institution,Crypto Exchange,High,AE,0,0,0,0,0,0.0,33,168317.02,5100.515757575758,2,1,1,4,0,14,AE,5.5,High,1,2,0.9977003,Critical,Compliance team intervention
158,Stevens Inc,Individual,Import/Export,Medium,CA,0,0,0,0,0,0.0,16,60877.74,3804.85875,0,0,0,1,0,10,CA,0.0,Low,0,1,0.0059539215,Low Risk,No action required
159,"Warren, Brock and Lee",Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0.0,26,91364.38,3514.014615384616,0,0,0,2,0,12,SG,0.0,Low,0,2,0.0028354295,Low Risk,No action required
160,Fields-Tran,Individual,Tech,Low,KP,0,0,1,1,0,0.0,29,63054.71000000001,2174.3003448275863,0,0,1,1,0,11,KP,5.5,High,1,0,0.9942331,Critical,Compliance team intervention
161,Martin Inc,Individual,Casino/Gambling,High,CN,0,0,0,0,0,0.0,25,185973.05,7438.922,0,0,0,0,0,10,CN,0.0,Low,0,2,0.003986937,Low Risk,No action required
162,Hogan and Sons,Financial Institution,Real Estate,Medium,US,0,0,0,0,0,0.0,19,33377.44,1756.7073684210527,1,1,0,1,0,10,US,2.0,Low,1,1,0.9969428,Critical,Compliance team intervention
163,Thomas-Schwartz,Financial Institution,Consulting,Low,NL,0,0,0,0,0,0.0,23,42487.06,1847.2634782608693,0,0,0,0,0,11,NL,0.0,Low,0,0,0.0018356574,Low Risk,No action required
164,Beltran and Sons,NGO,Consulting,Low,US,0,1,0,0,0,0.5,28,179745.62,6419.486428571428,21,5,0,0,0,8,US,50.0,Critical,1,0,0.99970883,Critical,Compliance team intervention
165,Walsh-Harvey,Corporate,Real Estate,Medium,IR,0,0,1,1,0,0.5,27,48199.62,1785.1711111111113,0,0,0,3,0,11,IR,9.0,High,1,1,0.9954007,Critical,Compliance team intervention
166,Ward-Brooks,NGO,Real Estate,Medium,VE,0,0,0,1,0,0.0,28,56241.59,2008.6282142857144,0,0,0,1,0,12,VE,2.0,Low,0,1,0.0060326303,Low Risk,No action required
167,Hudson PLC,NGO,Financial Services,Medium,AU,0,0,0,0,1,0.0,33,70561.98,2138.241818181818,0,0,1,3,0,13,AU,3.0,Medium,0,1,0.003668326,Low Risk,No action required
168,Garcia-King,Corporate,Consulting,Low,SD,0,0,0,1,0,0.0,31,82019.96,2645.8051612903228,1,0,0,0,0,13,SD,4.0,Medium,1,0,0.9984971,Critical,Compliance team intervention
169,Lopez-Kennedy,Corporate,Defense/Arms,High,UK,0,0,0,0,1,0.0,25,135342.38,5413.6952,1,0,0,0,0,12,UK,3.5,Medium,1,2,0.9977475,Critical,Compliance team intervention
170,Dalton LLC,Financial Institution,Retail,Low,JP,0,0,0,0,0,0.0,18,58331.37,3240.631666666666,0,0,1,1,0,8,JP,1.5,Low,0,0,0.005649765,Low Risk,No action required
171,"Ramirez, Banks and Mendoza",Financial Institution,Crypto Exchange,High,SD,0,0,0,1,0,0.0,33,183607.81,5563.873030303031,0,0,0,2,0,12,SD,2.0,Low,0,2,0.005017916,Low Risk,No action required
172,"Smith, Nguyen and Stokes",Individual,Financial Services,Medium,CH,0,0,0,0,1,0.0,31,75522.28,2436.202580645161,0,0,1,3,0,13,CH,3.0,Medium,0,1,0.003188904,Low Risk,No action required
173,Keith-Wagner,Corporate,Import/Export,Medium,UK,0,0,0,0,0,0.0,32,60807.75,1900.2421875,1,0,0,0,0,12,UK,2.0,Low,1,1,0.99734807,Critical,Compliance team intervention
174,Williams-Logan,Individual,NGO/Charity,High,AF,0,0,0,0,0,0.0,27,125697.15,4655.45,0,0,0,1,0,14,AF,0.0,Low,0,2,0.0033144257,Low Risk,No action required
175,Jennings and Sons,NGO,Crypto Exchange,High,JP,0,0,0,0,0,0.0,34,268794.96,7905.734117647059,0,0,0,2,0,13,JP,0.0,Low,0,2,0.004381473,Low Risk,No action required
176,Bruce-Maynard,Individual,Casino/Gambling,High,RU,0,0,0,1,0,0.0,27,207854.66,7698.320740740741,0,0,0,1,0,11,RU,2.0,Low,0,2,0.006795916,Low Risk,No action required
177,Kennedy-Mckinney,Financial Institution,Tech,Low,AF,0,0,0,0,0,0.0,30,68789.96,2292.998666666667,1,0,0,1,0,15,AF,2.0,Low,1,0,0.99782264,Critical,Compliance team intervention
178,Gordon-Ball,Individual,Casino/Gambling,High,CN,0,0,0,0,0,0.0,28,100737.61,3597.7717857142857,0,0,1,0,0,13,CN,1.5,Low,0,2,0.0030911362,Low Risk,No action required
179,Mccarthy-Phillips,Financial Institution,NGO/Charity,High,IR,1,0,1,1,0,0.0,26,168328.44,6474.170769230769,0,0,2,1,0,11,IR,10.0,High,1,2,0.9937475,Critical,Compliance team intervention
180,Rodriguez Inc,Individual,Consulting,Low,VE,0,0,0,1,0,0.0,17,48022.83,2824.8723529411764,0,0,1,1,0,12,VE,3.5,Medium,0,0,0.008111397,Low Risk,No action required
181,"Pierce, Wilson and Pugh",NGO,Consulting,Low,FR,0,0,0,0,0,0.5,28,41158.91,1469.9610714285716,0,0,0,1,0,11,FR,5.0,Medium,1,0,0.9938366,Critical,Compliance team intervention
182,Hunt and Sons,Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0.0,29,279592.38,9641.11655172414,0,0,1,2,0,12,SG,1.5,Low,0,2,0.0034574314,Low Risk,No action required
183,Hernandez-Reyes,Financial Institution,Financial Services,Medium,AU,0,0,0,0,1,0.0,15,42252.58,2816.838666666667,0,0,0,0,0,8,AU,1.5,Low,0,1,0.0023556366,Low Risk,No action required
184,"Smith, Vaughan and Rogers",NGO,Crypto Exchange,High,SY,0,0,0,1,0,0.0,22,133690.08000000002,6076.821818181819,0,0,0,1,0,10,SY,2.0,Low,0,2,0.006596833,Low Risk,No action required
185,Hodges LLC,Financial Institution,Consulting,Low,KP,0,0,1,1,0,0.0,31,70792.04,2283.614193548387,0,0,0,4,0,13,KP,4.0,Medium,1,0,0.9890491,Critical,Compliance team intervention
186,Miller and Sons,Financial Institution,Financial Services,Medium,JP,0,0,0,0,1,0.0,26,62079.93,2387.6896153846155,0,0,1,1,0,12,JP,3.0,Medium,0,1,0.003761109,Low Risk,No action required
187,Weaver Inc,Financial Institution,Retail,Low,CA,0,0,0,0,0,0.0,30,74155.95,2471.865,0,0,1,2,0,13,CA,1.5,Low,0,0,0.0030492626,Low Risk,No action required
188,Klein-Sanders,Individual,Defense/Arms,High,CH,0,0,0,0,1,0.0,27,132508.52000000002,4907.722962962964,0,0,1,0,0,11,CH,3.0,Medium,0,2,0.0013656957,Low Risk,No action required
189,Hernandez-Ortega,NGO,Energy/Oil,High,UK,1,0,0,0,1,0.0,25,167491.59,6699.6636,1,0,0,2,0,14,UK,6.5,High,1,2,0.9985293,Critical,Compliance team intervention
190,"Jenkins, Knox and Powell",Individual,Consulting,Low,CA,0,0,0,0,0,0.0,25,54657.2,2186.288,0,0,0,2,0,9,CA,0.0,Low,0,0,0.0024022507,Low Risk,No action required
191,Shields Group,Financial Institution,Defense/Arms,High,JP,0,0,0,0,1,0.0,17,280090.3,16475.899999999998,0,0,1,0,0,10,JP,3.0,Medium,0,2,0.004080924,Low Risk,No action required
192,Buck-Martin,Corporate,Casino/Gambling,High,DE,0,0,0,0,0,0.0,25,169266.95,6770.678000000001,0,0,0,0,0,12,DE,0.0,Low,0,2,0.0043851878,Low Risk,No action required
193,Rodriguez Group,NGO,Real Estate,Medium,LB,0,0,0,0,0,0.0,35,48952.84,1398.6525714285715,0,0,0,4,0,13,LB,0.0,Low,0,1,0.0028766557,Low Risk,No action required
194,Simmons PLC,Financial Institution,Real Estate,Medium,KP,0,0,1,1,0,0.0,30,59176.41,1972.547,0,0,0,3,0,13,KP,4.0,Medium,1,1,0.9933962,Critical,Compliance team intervention
195,Bailey-West,Financial Institution,NGO/Charity,High,IR,0,0,1,1,0,0.0,20,69062.72,3453.136,1,0,1,1,0,9,IR,7.5,High,1,2,0.9986338,Critical,Compliance team intervention
196,Nichols Group,NGO,Consulting,Low,KP,0,0,1,1,0,0.0,19,49136.52,2586.1326315789474,2,1,2,0,0,12,KP,11.0,Critical,1,0,0.9985411,Critical,Compliance team intervention
197,"Brown, Alexander and Ramsey",Corporate,Crypto Exchange,High,SD,0,0,0,1,0,0.0,20,122890.99,6144.549499999999,0,0,0,2,0,9,SD,2.0,Low,0,2,0.006578531,Low Risk,No action required
198,White-Cannon,Corporate,Retail,Low,KP,0,0,1,1,0,0.0,26,54735.5,2105.2115384615386,0,0,0,2,0,11,KP,4.0,Medium,1,0,0.9915018,Critical,Compliance team intervention
199,Mccullough Group,Financial Institution,Casino/Gambling,High,SG,0,0,0,0,0,0.0,20,158383.6,7919.18,1,0,0,1,0,11,SG,2.0,Low,1,2,0.9981772,Critical,Compliance team intervention
200,Mccall LLC,NGO,Financial Services,Medium,US,0,0,0,0,1,0.0,25,50151.56,2006.0624,0,0,0,1,0,11,US,1.5,Low,0,1,0.0023607374,Low Risk,No action required
201,"Mcmillan, Lopez and Silva",Financial Institution,Crypto Exchange,High,AF,0,0,0,0,0,0.0,26,185161.1,7121.58076923077,0,0,0,0,0,12,AF,0.0,Low,0,2,0.0037903558,Low Risk,No action required
202,"Fox, Davis and Riley",Corporate,Consulting,Low,RU,0,0,0,1,0,0.0,23,41049.55,1784.763043478261,0,0,0,0,0,12,RU,2.0,Low,0,0,0.005514279,Low Risk,No action required
203,Harrison PLC,NGO,Retail,Low,IR,0,0,1,1,0,0.5,18,37314.24,2073.0133333333333,1,1,0,0,0,11,IR,11.0,Critical,1,0,0.99855644,Critical,Compliance team intervention
204,Gallagher-Espinoza,Corporate,Import/Export,Medium,VE,1,0,0,1,0,1.0,25,96660.66,3866.4264,1,0,0,1,0,12,VE,17.0,Critical,1,1,0.99937624,Critical,Compliance team intervention
205,Adams PLC,NGO,Defense/Arms,High,IR,0,0,1,1,1,0.0,27,203967.69,7554.358888888889,1,0,0,2,0,13,IR,7.5,High,1,2,0.9985013,Critical,Compliance team intervention
206,Fletcher-Knight,Financial Institution,Tech,Low,CH,0,0,0,0,0,0.0,23,42964.56,1868.0243478260868,0,0,2,1,0,9,CH,3.0,Medium,0,0,0.0019437965,Low Risk,No action required
207,Cobb Inc,Financial Institution,Tech,Low,JP,0,0,0,0,0,0.0,33,44580.68,1350.929696969697,0,0,0,1,0,10,JP,0.0,Low,0,0,0.0019292231,Low Risk,No action required
208,Walker and Sons,Individual,Financial Services,Medium,SD,1,0,0,1,1,0.0,17,133653.49,7861.969999999999,0,0,0,0,0,10,SD,6.5,High,1,1,0.99667066,Critical,Compliance team intervention
209,"Green, Edwards and Washington",NGO,Tech,Low,IN,0,0,0,0,0,1.0,32,69697.17,2178.0365625,1,0,0,1,0,13,IN,12.0,Critical,1,0,0.9992207,Critical,Compliance team intervention
210,Phillips-Howard,NGO,NGO/Charity,High,AF,0,0,0,0,0,0.0,18,74327.91,4129.328333333334,0,0,0,1,0,11,AF,0.0,Low,0,2,0.003741103,Low Risk,No action required
211,"Kane, Howell and Waller",Corporate,Energy/Oil,High,AF,0,0,0,0,1,0.0,19,41377.38,2177.756842105263,0,0,0,2,0,9,AF,1.5,Low,0,2,0.001964941,Low Risk,No action required
212,Wolf-King,NGO,Import/Export,Medium,CH,0,0,0,0,0,0.5,27,72300.35,2677.790740740741,0,0,0,0,0,11,CH,5.0,Medium,1,1,0.9951096,Critical,Compliance team intervention
213,"Morris, Jackson and Jones",Financial Institution,Financial Services,Medium,IR,0,0,1,1,1,0.0,19,28411.84,1495.36,2,1,0,2,0,9,IR,9.5,High,1,1,0.9973042,Critical,Compliance team intervention
214,"Edwards, Deleon and Horn",Corporate,Defense/Arms,High,RU,0,0,0,1,1,0.0,20,51428.89,2571.4445,0,0,0,1,0,10,RU,3.5,Medium,0,2,0.0045079286,Low Risk,No action required
215,Moss-Wells,Corporate,Financial Services,Medium,SY,0,0,0,1,1,0.5,25,51674.7,2066.9880000000003,0,0,0,1,0,11,SY,8.5,High,1,1,0.9970522,Critical,Compliance team intervention
216,Smith Group,Corporate,Defense/Arms,High,AU,0,0,0,0,1,0.0,28,132713.71,4739.775357142857,0,0,0,2,0,11,AU,1.5,Low,0,2,0.0017108097,Low Risk,No action required
217,"Nelson, Martinez and Callahan",NGO,Real Estate,Medium,SD,0,0,0,1,0,1.0,28,61341.94,2190.783571428572,0,0,1,1,0,11,SD,13.5,Critical,1,1,0.99737227,Critical,Compliance team intervention
218,Lambert-Simmons,Financial Institution,Consulting,Low,IN,0,0,0,0,0,0.0,23,29140.22,1266.9660869565218,0,0,0,0,0,10,IN,0.0,Low,0,0,0.0016585158,Low Risk,No action required
219,Page PLC,Individual,NGO/Charity,High,AU,1,0,0,0,0,0.0,22,161797.87,7354.448636363636,1,1,0,1,0,11,AU,5.0,Medium,1,2,0.99810493,Critical,Compliance team intervention
220,Woods Group,Individual,Import/Export,Medium,SG,0,0,0,0,0,0.0,33,56348.21,1707.5215151515151,0,0,0,1,0,13,SG,0.0,Low,0,1,0.0032490985,Low Risk,No action required
221,Griffin-Brooks,Corporate,Energy/Oil,High,CA,0,0,0,0,1,0.0,17,104950.01,6173.53,0,0,0,0,0,11,CA,1.5,Low,0,2,0.003407347,Low Risk,No action required
222,Lee-Stewart,Individual,Consulting,Low,VE,0,0,0,1,0,0.0,32,52997.86,1656.183125,0,0,0,3,0,12,VE,2.0,Low,0,0,0.004908507,Low Risk,No action required
223,Simmons-Keller,NGO,Defense/Arms,High,SY,0,0,0,1,1,0.0,21,136031.28,6477.68,0,0,2,2,0,10,SY,6.5,High,0,2,0.007787622,Low Risk,No action required
224,"Moses, Hoover and Roberson",Financial Institution,Casino/Gambling,High,AE,0,0,0,0,0,0.0,23,250011.43,10870.062173913044,0,0,0,1,0,11,AE,0.0,Low,0,2,0.0044247448,Low Risk,No action required
225,Kirby PLC,Individual,NGO/Charity,High,SD,0,0,0,1,0,0.0,28,118717.25,4239.901785714285,0,0,0,0,0,11,SD,2.0,Low,0,2,0.005908486,Low Risk,No action required
226,Adams-Davis,Individual,Tech,Low,LB,0,0,0,0,0,0.0,18,50028.12,2779.34,1,0,0,1,0,11,LB,2.0,Low,1,0,0.9978987,Critical,Compliance team intervention
227,"Martinez, Schmidt and Collins",Individual,Crypto Exchange,High,SG,0,0,0,0,0,0.0,21,119496.39,5690.3042857142855,0,0,0,0,0,9,SG,0.0,Low,0,2,0.0026346194,Low Risk,No action required
228,Williams Group,Corporate,Financial Services,Medium,IN,0,0,0,0,1,0.0,30,63090.73,2103.0243333333333,0,0,0,1,0,12,IN,1.5,Low,0,1,0.0026588165,Low Risk,No action required
229,Pittman-Hughes,Corporate,Defense/Arms,High,IN,0,0,0,0,1,0.0,23,146322.68,6361.855652173913,0,0,0,1,0,11,IN,1.5,Low,0,2,0.0041111005,Low Risk,No action required
230,Hernandez-Campbell,Financial Institution,NGO/Charity,High,DE,0,0,0,0,0,0.0,37,169520.78,4581.642702702703,0,0,0,0,0,11,DE,0.0,Low,0,2,0.0025201677,Low Risk,No action required
231,"Dean, King and Shea",Individual,Defense/Arms,High,IR,0,0,1,1,1,0.0,23,212852.47,9254.455217391303,0,0,0,1,0,12,IR,5.5,High,1,2,0.9929507,Critical,Compliance team intervention
232,"Black, Harvey and Mcfarland",Financial Institution,Defense/Arms,High,SY,0,0,0,1,1,0.0,26,119734.94,4605.1900000000005,0,0,0,2,0,12,SY,3.5,Medium,0,2,0.0071368064,Low Risk,No action required
233,Thompson Inc,Individual,NGO/Charity,High,IR,1,0,1,1,0,0.0,24,134037.37,5584.890416666666,0,0,0,0,0,9,IR,7.0,High,1,2,0.99381083,Critical,Compliance team intervention
234,Kelley-Gonzalez,Corporate,Tech,Low,AF,0,0,0,0,0,0.0,16,23214.25,1450.890625,1,0,0,0,0,10,AF,2.0,Low,1,0,0.99651295,Critical,Compliance team intervention
235,"Cook, Abbott and Williams",NGO,Consulting,Low,KP,0,0,1,1,0,1.0,19,36260.05,1908.4236842105263,0,0,0,0,0,10,KP,14.0,Critical,1,0,0.99496126,Critical,Compliance team intervention
236,Wallace LLC,Financial Institution,Defense/Arms,High,RU,1,0,0,1,1,0.0,28,130217.89,4650.638928571429,0,0,0,3,0,10,RU,6.5,High,1,2,0.97948235,Critical,Compliance team intervention
237,Davis Ltd,Financial Institution,Defense/Arms,High,KP,0,0,1,1,1,0.0,32,386305.1,12072.034375,1,0,0,1,0,14,KP,7.5,High,1,2,0.99842775,Critical,Compliance team intervention
238,Cooper Ltd,Individual,Real Estate,Medium,AU,0,0,0,0,0,0.0,26,37594.13,1445.9280769230768,1,1,0,2,0,13,AU,2.0,Low,1,1,0.9984573,Critical,Compliance team intervention
239,Adams Group,NGO,Consulting,Low,RU,0,0,0,1,0,0.0,23,52750.47,2293.498695652174,0,0,0,1,0,10,RU,2.0,Low,0,0,0.004856302,Low Risk,No action required
240,Velazquez-Davis,Individual,Defense/Arms,High,CA,0,0,0,0,1,0.0,30,84858.90000000001,2828.63,0,0,1,0,0,14,CA,3.0,Medium,0,2,0.0020817698,Low Risk,No action required
241,Jones Inc,NGO,Defense/Arms,High,FR,0,0,0,0,1,0.0,27,74777.6,2769.540740740741,0,0,0,2,0,11,FR,1.5,Low,0,2,0.0009796167,Low Risk,No action required
242,Orr Inc,Corporate,NGO/Charity,High,JP,0,0,0,0,0,0.5,23,196356.25,8537.228260869566,0,0,1,2,0,10,JP,6.5,High,1,2,0.99543947,Critical,Compliance team intervention
243,Thompson-Castro,Corporate,Retail,Low,RU,0,0,0,1,0,0.0,27,50227.76,1860.2874074074075,0,0,0,5,0,13,RU,2.0,Low,0,0,0.006584919,Low Risk,No action required
244,Holt-Finley,Individual,Defense/Arms,High,CH,0,0,0,0,1,0.0,28,110650.2,3951.792857142857,0,0,0,5,0,11,CH,1.5,Low,0,2,0.0022463985,Low Risk,No action required
245,Butler-Lozano,Individual,Casino/Gambling,High,SY,0,0,0,1,0,0.0,28,137241.63,4901.486785714286,0,0,0,1,0,12,SY,2.0,Low,0,2,0.0036004626,Low Risk,No action required
246,Ferguson Group,Individual,Real Estate,Medium,AU,0,0,0,0,0,0.0,41,97360.71,2374.651463414634,0,0,1,4,0,13,AU,1.5,Low,0,1,0.003188904,Low Risk,No action required
247,"Bush, Luna and Benson",Corporate,Energy/Oil,High,FR,0,0,0,0,1,0.5,30,201531.32,6717.710666666667,1,0,0,0,0,13,FR,8.5,High,1,2,0.99850154,Critical,Compliance team intervention
248,"Horton, Hampton and Riley",NGO,Import/Export,Medium,UK,0,0,0,0,0,0.5,28,62602.71,2235.8110714285717,1,0,0,1,0,13,UK,7.0,High,1,1,0.99905854,Critical,Compliance team intervention
249,Lewis-Walker,NGO,Financial Services,Medium,CA,0,0,0,0,1,0.0,17,20404.38,1200.2576470588235,0,0,0,3,0,10,CA,1.5,Low,0,1,0.0016150146,Low Risk,No action required
250,"Lee, Vargas and Anderson",Individual,Real Estate,Medium,SY,0,0,0,1,0,0.0,23,48831.65,2123.115217391304,0,0,1,0,0,12,SY,3.5,Medium,0,1,0.0071534324,Low Risk,No action required
251,"Shea, Hess and Harper",NGO,Retail,Low,JP,0,0,0,0,0,0.0,24,37799.97,1574.99875,0,0,0,1,0,12,JP,0.0,Low,0,0,0.0022493342,Low Risk,No action required
252,Davis-Salinas,Corporate,Retail,Low,SD,0,0,0,1,0,0.0,31,41807.24,1348.6206451612902,1,0,0,0,0,11,SD,4.0,Medium,1,0,0.9975694,Critical,Compliance team intervention
253,Mcgee PLC,Individual,Defense/Arms,High,IR,0,0,1,1,1,0.0,30,110319.24,3677.308,0,0,0,2,0,11,IR,5.5,High,1,2,0.989131,Critical,Compliance team intervention
254,Saunders-Contreras,Financial Institution,Energy/Oil,High,KP,0,1,1,1,1,0.0,26,99945.21,3844.046538461538,19,7,0,0,0,8,KP,46.5,Critical,1,2,0.9982249,Critical,Compliance team intervention
255,"Simpson, Taylor and David",Corporate,Retail,Low,VE,0,0,0,1,0,1.0,22,49850.82,2265.9463636363635,0,0,1,0,0,10,VE,13.5,Critical,1,0,0.9959699,Critical,Compliance team intervention
256,Hill-Greer,Financial Institution,Retail,Low,RU,0,0,0,1,0,0.0,24,42088.17,1753.67375,0,0,0,5,0,9,RU,2.0,Low,0,0,0.0038882592,Low Risk,No action required
257,Reid Group,Corporate,Defense/Arms,High,AE,0,0,0,0,1,0.0,20,74827.95,3741.3975,1,0,1,0,0,9,AE,5.0,Medium,1,2,0.99805295,Critical,Compliance team intervention
258,Mejia-Rivera,Individual,NGO/Charity,High,IR,0,0,1,1,0,0.0,22,123443.32,5611.06,0,0,1,1,0,12,IR,5.5,High,1,2,0.99268484,Critical,Compliance team intervention
259,Harris and Sons,Financial Institution,Retail,Low,CN,0,0,0,0,0,0.0,28,56954.54,2034.0907142857145,0,0,0,2,0,12,CN,0.0,Low,0,0,0.0019916669,Low Risk,No action required
260,Lozano-Thompson,Financial Institution,Casino/Gambling,High,SD,0,0,0,1,0,0.0,24,107861.64,4494.235,0,0,0,3,0,11,SD,2.0,Low,0,2,0.007920919,Low Risk,No action required
